iter,split,loss,lr,cpsnr,psnr,ssim,time
465,train,0.017458,2.547e-06,,,,256.2
466,train,0.019572,2.408e-06,,,,256.7
467,train,0.010730,2.273e-06,,,,257.2
468,train,0.010702,2.142e-06,,,,257.7
469,train,0.013865,2.014e-06,,,,258.3
470,train,0.017269,1.891e-06,,,,258.8
471,train,0.016640,1.771e-06,,,,259.4
472,train,0.017228,1.655e-06,,,,260.0
473,train,0.028466,1.544e-06,,,,260.4
474,train,0.017671,1.436e-06,,,,261.0
475,train,0.012421,1.331e-06,,,,261.6
476,train,0.020879,1.231e-06,,,,262.1
477,train,0.012372,1.135e-06,,,,262.8
478,train,0.020388,1.042e-06,,,,263.3
479,train,0.013013,9.539e-07,,,,263.9
480,train,0.013051,8.692e-07,,,,264.4
481,train,0.011703,7.885e-07,,,,265.0
482,train,0.016675,7.117e-07,,,,265.6
483,train,0.008012,6.389e-07,,,,266.1
484,train,0.016953,5.699e-07,,,,266.7
485,train,0.011741,5.049e-07,,,,267.2
486,train,0.011232,4.438e-07,,,,267.7
487,train,0.012942,3.866e-07,,,,268.3
488,train,0.017176,3.334e-07,,,,268.9
489,train,0.012436,2.841e-07,,,,269.4
490,train,0.009159,2.387e-07,,,,270.0
491,train,0.006123,1.973e-07,,,,270.5
492,train,0.009555,1.598e-07,,,,271.0
493,train,0.013136,1.263e-07,,,,271.6
494,train,0.007667,9.671e-08,,,,272.1
495,train,0.014752,7.105e-08,,,,272.7
496,train,0.008875,4.934e-08,,,,273.2
497,train,0.021312,3.158e-08,,,,273.9
498,train,0.011600,1.776e-08,,,,274.4
499,train,0.020182,7.896e-09,,,,274.9
500,train,0.012327,1.974e-09,,,,275.4
500,val,,,30.7038,30.3340,0.9160,278.9
